420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:20:00;intensidade_precipitacao;2.681564245810056;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:30:00;intensidade_precipitacao;2.491349480968858;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:30:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:40:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:40:00;intensidade_precipitacao;2.4242424242424243;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:50:00;intensidade_precipitacao;2.4324324324324325;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 02:50:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:00:00;intensidade_precipitacao;2.3529411764705883;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:00:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:10:00;intensidade_precipitacao;2.2641509433962264;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:10:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:20:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:20:00;intensidade_precipitacao;2.2641509433962264;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:30:00;intensidade_precipitacao;2.845849802371542;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:30:00;chuva;0.39268000000000003;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:40:00;intensidade_precipitacao;2.7118644067796613;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:40:00;chuva;0.5890200000000001;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:50:00;intensidade_precipitacao;2.8125;0004
420570402A;Campo D Una;GAROPABA;SC;-28.102;-48.674;2023-06-15 03:50:00;chuva;0.39268000000000003;0004
